old_index,sf,longitude,latitude,mean_hood_ppsf
659,1052.683672,-122.50423,37.751358,997.4506378
661,1415.339879,-122.50417,37.750645,889.0679558
662,5070,-122.50416,37.75039,965.8119658
663,1075,-122.50416,37.7754,972.0930233
664,1330,-122.50415,37.777283,977.443609
665,1162,-122.50414,37.75039,906.4830752
666,1640,-122.50414,37.75039,643.902439
667,1625,-122.50414,37.780792,927.2644103
668,1162,-122.504135,37.750134,969.3057946
669,1162,-122.504135,37.750134,969.3057946
670,1225,-122.504135,37.78084,1019.047619
671,1638,-122.50411,37.749752,650.7936508
672,1180,-122.504105,37.780476,1057.909605
673,1945,-122.5041,37.749752,741.9880034
674,1562,-122.50408,37.749496,716.6026462
675,1162,-122.50408,37.74956,940.6196213
676,1531,-122.50405,37.748844,731.1125626
677,1125,-122.50401,37.763794,855.1111111
678,1800,-122.50401,37.763794,689.8148148
679,950,-122.504005,37.74367,1097.54386
680,1710,-122.504005,37.748398,681.871345
681,1214,-122.504,37.748142,900.3294893
682,1996.952897,-122.504,37.748142,722.6843803
683,1415.339879,-122.504,37.763668,850.2080319
684,1214,-122.50399,37.748203,900.3294893
685,1000,-122.50399,37.763287,917.6666667
687,1415.339879,-122.503975,37.74782,813.7032549
688,1214,-122.503975,37.74782,900.3294893
689,1214,-122.503975,37.747948,900.3294893
691,2056,-122.50397,37.7786,800.0972763
