old_index,sf,longitude,latitude,mean_hood_ppsf
1485,2620,-122.49886,37.736267,617.7461625
1486,1012,-122.498856,37.73488,1036.229659
1487,903,-122.49884,37.736073,1113.207547
1488,1055,-122.49882,37.735813,846.1319681
1489,1214,-122.49882,37.745777,920.2286959
1490,1707,-122.49882,37.745777,805.4620277
1491,1012,-122.49881,37.73552,1036.229659
1492,2042,-122.49879,37.735165,852.5596073
1493,1228,-122.49878,37.745766,920.2286959
1494,2346,-122.498764,37.78091,1068.014116
1496,2210,-122.49876,37.78081,841.7266187
1498,2530,-122.498726,37.780197,682.6183336
1499,1760,-122.49867,37.76422,804.2915279
1500,3630,-122.498665,37.7796,986.1227923
1501,1531,-122.49866,37.734215,857.079252
1502,1525,-122.49866,37.76403,812.599863
1503,1525,-122.49866,37.76403,812.599863
1504,1525,-122.4986,37.763145,791.2174304
1505,1550,-122.4986,37.76327,807.0906136
1506,1654,-122.49859,37.76321,807.0906136
1507,2613,-122.49858,37.763145,735.2820295
1508,1565,-122.49858,37.778255,795.5911824
1509,1325,-122.49856,37.777935,917.989418
1510,2116,-122.49856,37.777935,764.9284422
1511,1214,-122.49855,37.74715,869.5652174
1512,1300,-122.49854,37.747154,962.7249357
1513,1427,-122.498535,37.74709,798.8826816
1514,1625,-122.498535,37.77781,795.5911824
1515,1290,-122.49853,37.76212,909.6448017
1516,1715,-122.49853,37.77768,752.3338825
1517,1214,-122.49851,37.746574,869.5652174
1518,1260,-122.498505,37.7618,909.6448017
1519,1617,-122.498505,37.762054,807.0906136
1520,1225,-122.49849,37.7618,933.0267318
1521,1450,-122.49849,37.77716,940.8535064
1522,1264,-122.49848,37.743927,904.0296925
1523,1012,-122.498474,37.746193,1045.545213
1524,1210,-122.498474,37.761353,964.8296871
1525,1400,-122.498474,37.761417,874.8795761
1526,1742,-122.498474,37.77684,800.7626311
1527,2510,-122.498474,37.77684,637.0223979
1528,1783,-122.498474,37.77703,800.7626311
1529,3316,-122.49845,37.780544,718.9918427
1530,1100,-122.49844,37.77639,1017.59175
1531,2100,-122.49844,37.776585,797.0467596
1532,1055,-122.498436,37.74548,1045.545213
1533,1625,-122.49843,37.734142,847.5116972
1534,1643,-122.49842,37.74529,715.8135982
1535,1100,-122.49842,37.74548,1092.667436
1536,1606,-122.49841,37.74529,792.3141537
1537,1181,-122.49841,37.757008,1036.886436
1538,1353,-122.498405,37.745224,1013.371788
1539,1155,-122.4984,37.74497,1079.288939
1541,1611,-122.49837,37.744457,788.3666023
1544,1073,-122.49835,37.744522,1092.667436
1547,800,-122.49834,37.75328,1272.689425
1548,1780,-122.49833,37.77504,829.9039781
1549,1302,-122.49832,37.759167,919.3418941
1550,1250,-122.49832,37.774654,887.5091308
1551,1855,-122.49832,37.77491,758.1348541
1552,1370,-122.498314,37.751408,903.9699571
1554,2018,-122.49831,37.743683,715.41911
1555,1450,-122.49831,37.759167,820.8159226
1556,1165,-122.4983,37.743683,1018.680677
1557,944,-122.4983,37.755135,1111.487631
1559,1011,-122.49829,37.73459,1036.229659
1560,1359,-122.49829,37.774334,868.9706614
1561,1100,-122.49829,37.774464,1017.59175
1562,1362,-122.498276,37.743427,933.9263024
1563,3385,-122.498276,37.780533,718.9918427
1564,1362,-122.49827,37.743298,995.2249309
1565,1150,-122.49827,37.758644,1047.36211
1566,1362,-122.49825,37.743042,998.4379068
1567,1362,-122.498245,37.742912,998.4379068
1568,1427,-122.498245,37.758133,907.4649183
1569,1055,-122.49818,37.736443,912.4437781
1570,1125,-122.49818,37.77266,1030.812325
1571,1300,-122.49817,37.75328,919.3420005
1572,1145,-122.49816,37.756874,1036.886436
1573,1410,-122.49816,37.772724,963.721619
1574,1176,-122.49815,37.75678,1036.886436
1575,1025,-122.498146,37.741493,969.6969697
1576,1627,-122.49814,37.75678,884.3965009
1577,1740,-122.49813,37.75652,884.3965009
1578,1247,-122.498116,37.741108,989.7756319
1580,1187,-122.4981,37.74066,981.8076812
1581,1462,-122.498085,37.740467,914.7322455
1582,1200,-122.498085,37.740726,1050.755632
1583,1375,-122.498085,37.75601,834.9514563
1584,1150,-122.49806,37.755753,969.1580995
1585,1490,-122.498024,37.739822,804.0201005
1586,1427,-122.498024,37.75491,870.6647399
1587,1162,-122.498,37.739437,1018.165837
1588,1268,-122.498,37.75478,945.3185453
1589,950,-122.497986,37.7544,1023.93617
1590,1009,-122.497986,37.754463,1113.243762
1591,1427,-122.49798,37.754272,945.1985923
1592,1012,-122.49797,37.734024,1036.229659
1593,1012,-122.49797,37.734024,1036.229659
1594,1238,-122.49796,37.754272,945.3185453
1595,1000,-122.497955,37.754147,1113.243762
1596,1000,-122.497955,37.754208,1113.243762
1598,1401,-122.49795,37.75389,907.6723017
1600,2018,-122.49793,37.73201,870.6070288
1601,1055,-122.497925,37.747677,1037.296037
1602,2400,-122.49792,37.781414,864.0986133
1603,1040,-122.49791,37.77943,1003.2
1604,1037,-122.4979,37.73401,846.1319681
1605,1514,-122.49787,37.73764,820.3661327
1606,1419,-122.49786,37.73751,784.9089332
1607,1177,-122.49786,37.752666,919.3420005
1608,1263,-122.49785,37.737255,881.1854988
1609,1137,-122.49785,37.752472,919.3420005
1612,1167,-122.49783,37.737064,964.3347051
1613,1011,-122.497826,37.736935,1036.229659
1614,1011,-122.49782,37.73681,1036.229659
1615,1529,-122.49782,37.74768,777.1535581
1616,1442,-122.49782,37.752155,901.1406844
1617,1111,-122.4978,37.73668,964.3347051
1618,1243,-122.497795,37.736317,942.8571429
1619,1012,-122.497795,37.74582,1037.296037
1620,1211,-122.497795,37.751705,954.4964997
1621,1012,-122.49778,37.736095,1036.229659
1622,1012,-122.49778,37.736095,1036.229659
1623,1387,-122.497765,37.735905,881.1854988
1624,1725,-122.49776,37.73578,824.6780224
1625,1192,-122.49774,37.735588,1026.64155
1627,1565,-122.49773,37.735336,807.0015913
1628,1733,-122.49772,37.735397,839.4458028
1629,1108,-122.49772,37.735462,1034.353349
1630,1863,-122.49771,37.732445,870.6070288
1631,1700,-122.49771,37.735336,839.4458028
1632,1011,-122.49769,37.73502,1036.229659
1633,1012,-122.49769,37.745827,1037.296037
1634,2978,-122.49763,37.779854,754.3462729
1635,1449,-122.49761,37.743954,851.8518519
1636,2400,-122.497604,37.77974,864.0986133
1637,2300,-122.4976,37.77965,862.8719276
1638,1275,-122.49758,37.758926,919.3418941
1639,1995,-122.497574,37.732594,870.6070288
1640,1251,-122.49755,37.7306,1018.298969
1641,2018,-122.49755,37.7306,826.0559615
1642,1427,-122.49755,37.743954,1009.513742
1643,1640,-122.49755,37.763508,796.7479675
1644,1275,-122.49755,37.763695,855.976896
1646,1847,-122.49755,37.76376,736.5668951
1648,1575,-122.49754,37.763634,796.7479675
1649,2613,-122.49754,37.78049,864.3815201
1650,951,-122.49753,37.7785,1135.53719
1651,1686,-122.49752,37.73143,861.5444618
1652,2300,-122.49752,37.763126,730.3838446
1653,1449,-122.4975,37.743958,851.8518519
1654,1024,-122.49749,37.747326,1037.296037
1655,2150,-122.49748,37.77197,812.353767
1656,1686,-122.497475,37.73143,861.5444618
1657,1427,-122.497475,37.76242,797.5424897
1658,2187,-122.497475,37.777954,757.0621469
1659,2161,-122.497475,37.777954,757.0621469
1660,2200,-122.49746,37.74688,805.5147659
1661,5240,-122.497444,37.78051,913.0434783
1662,1011,-122.49743,37.74643,1037.296037
1663,1270,-122.49742,37.76188,855.976896
1664,1600,-122.49741,37.75705,921.4163479
1665,1586,-122.49741,37.776886,850.7963118
1667,1811,-122.49738,37.776505,778.0235988
1668,1365,-122.497375,37.745686,922.8791774
1669,1217,-122.49737,37.74559,881.7908818
1670,1542,-122.49737,37.76108,784.9563046
1671,1169,-122.49736,37.74546,933.9280736
1672,905,-122.49736,37.74559,1206.484642
1673,1875,-122.49735,37.730183,826.0559615
1674,951,-122.49735,37.745335,1037.296037
1675,1225,-122.49735,37.77625,943.0849601
1677,1300,-122.49732,37.745144,972.4409449
1678,1665,-122.497314,37.744953,715.8135982
1679,1725,-122.497314,37.745014,715.8135982
1680,1350,-122.49731,37.760014,882.8415572
1681,2134,-122.49731,37.76008,700.8127588
1682,1137,-122.49729,37.744442,988.0239521
1683,1400,-122.49729,37.744633,972.4409449
1684,1300,-122.49729,37.744698,972.4409449
1685,1300,-122.49729,37.744698,972.4409449
1686,2618,-122.49729,37.760044,735.2820295
1687,1325,-122.497284,37.744568,1009.513742
1688,1390,-122.497284,37.75992,874.8795761
1689,1548,-122.497284,37.759983,835.4781231
1690,1281,-122.49728,37.74425,1009.513742
1692,2250,-122.49728,37.77502,769.6400626
1693,2800,-122.49728,37.77502,708.0442046
1694,4089,-122.49727,37.774895,805.1361868
1695,1150,-122.49726,37.755184,1036.879433
1696,1434,-122.49725,37.729973,973.7080689
1697,1911,-122.49723,37.759212,735.2833638
1698,1670,-122.49723,37.774384,839.7905759
1699,1750,-122.49723,37.774574,829.9039781
1700,1589,-122.49722,37.731506,979.8284257
1701,1300,-122.497215,37.758785,919.3418941
1702,1220,-122.49721,37.743538,906.5269944
1703,1587,-122.49721,37.774254,826.2757872
1704,1700,-122.4972,37.774193,829.9039781
1705,1362,-122.49718,37.742897,931.7825405
1706,1220,-122.49718,37.743023,904.4801352
1707,1220,-122.49718,37.743023,904.4801352
1708,1427,-122.49717,37.742767,998.9648033
1709,1220,-122.49717,37.742958,931.7825405
1710,1220,-122.49717,37.742958,931.7825405
1711,1150,-122.49717,37.758114,1146.666667
1712,1220,-122.497154,37.742702,912.7750939
1713,1150,-122.497154,37.757923,1146.666667
1714,1770,-122.49715,37.77322,829.9039781
1715,1763,-122.49713,37.77309,829.9039781
1716,1570,-122.497116,37.77303,788.8303874
1717,3059,-122.49709,37.772774,595.8393592
1718,2775,-122.497086,37.781452,769.5039659
1719,1739,-122.49708,37.731968,839.3141241
1720,1881,-122.49708,37.756824,858.0652659
1721,1537,-122.49707,37.74023,804.0201005
1722,1300,-122.49706,37.741283,971.1701526
1723,2416,-122.49706,37.756634,718.270073
1724,1450,-122.49706,37.756824,936.0675513
1725,1775,-122.497055,37.756634,858.0652659
1726,1416,-122.49704,37.73309,990.0170441
1727,1012,-122.49704,37.734642,1036.229659
1728,1300,-122.49703,37.740772,995.7972157
1729,1473,-122.49703,37.75612,936.0675513
1730,1213,-122.49703,37.756184,943.3465086
1731,1300,-122.497025,37.740707,995.7972157
1732,1858,-122.49702,37.73131,826.0559615
1734,2700,-122.49702,37.740803,579.2434837
1735,1012,-122.49701,37.733887,1036.229659
1736,1610,-122.49701,37.736504,824.2853977
1737,1375,-122.49701,37.755863,990.1429276
1738,1704,-122.497,37.755737,833.3333333
1739,1674,-122.49698,37.73123,968.6767526
1741,1162,-122.496956,37.739933,1055.825243
1742,1820,-122.49695,37.732174,879.6694784
1744,1530,-122.49695,37.75496,850.3552398
1745,1300,-122.49694,37.739483,941.2848868
1746,1363,-122.49694,37.75483,945.3185453
1748,1300,-122.49692,37.739166,941.2848868
1749,800,-122.49692,37.73942,1230.326296
1750,1497,-122.49691,37.754578,945.1985923
1752,1510,-122.4969,37.754513,945.1985923
1753,1325,-122.496895,37.754192,912.3804601
1754,1548,-122.496895,37.754322,850.3552398
1755,1387,-122.49688,37.738655,878.6511517
1756,1387,-122.49688,37.738655,878.6511517
1757,1350,-122.49687,37.754066,912.3804601
1758,968,-122.496864,37.738594,1029.460998
1759,1237,-122.496864,37.738594,888.1922675
1760,1637,-122.496864,37.753876,900.6716874
1761,3671,-122.49685,37.7796,908.3665339
1762,3775,-122.49684,37.78064,787.8282618
1763,1629,-122.49682,37.738007,860.6736658
1764,1976,-122.49681,37.737877,758.2775776
1765,1325,-122.49681,37.752907,911.6242038
1766,1305,-122.4968,37.752842,911.6242038
1767,1011,-122.49679,37.7373,1026.179703
1768,1179,-122.49679,37.737366,964.3347051
1771,1150,-122.49679,37.752777,911.6242038
1772,1011,-122.49678,37.73717,1026.179703
1773,1055,-122.49677,37.73711,982.1055771
1774,1137,-122.49677,37.7373,964.3347051
1775,1011,-122.496765,37.737045,1026.179703
1776,1502,-122.496765,37.752266,890.9174948
1777,1301,-122.496765,37.75246,911.6242038
1778,1373,-122.49676,37.73685,924.3908566
1779,1350,-122.49671,37.736267,905.6455829
1780,1466,-122.4967,37.73241,973.7080689
1781,1466,-122.4967,37.73241,973.7080689
1782,1192,-122.4967,37.736015,1026.64155
1784,1214,-122.49668,37.736015,850.4206099
1785,1214,-122.49667,37.73589,850.4206099
1786,1427,-122.496666,37.735573,871.0919801
1787,3228,-122.496666,37.781445,705.770004
1788,1011,-122.49665,37.735508,1036.229659
1789,1350,-122.49665,37.735508,850.4206099
1790,3100,-122.49665,37.781445,683.0856027
1791,1251,-122.49664,37.732437,1018.298969
1792,1011,-122.49664,37.735447,1036.229659
1793,1011,-122.49663,37.735195,1036.229659
1794,1011,-122.49661,37.735004,1036.229659
1795,1549,-122.49661,37.735004,801.1049724
1796,2274,-122.49659,37.780598,862.8719276
1797,1012,-122.49658,37.734337,1036.229659
1799,1790,-122.49657,37.773872,832.6513912
1801,2345,-122.49657,37.78033,864.0986133
1802,1855,-122.49656,37.745865,741.8950629
1803,1251,-122.496544,37.73251,1018.298969
1804,3300,-122.496544,37.779747,718.9918427
1805,2266,-122.49652,37.764133,700.8127588
1806,1375,-122.49651,37.75896,949.3424257
1807,2000,-122.4965,37.730255,828.7121489
1808,2170,-122.49648,37.76363,685.0536497
1809,2200,-122.49646,37.730175,797.7471419
1810,1792,-122.49645,37.732586,862.0513693
1811,1427,-122.496445,37.744003,1009.513742
1812,1770,-122.496445,37.763,784.120983
1813,2100,-122.496445,37.77861,807.30563
1815,980,-122.49641,37.777905,1003.2
1816,1950,-122.496376,37.76205,756.3600783
1817,1180,-122.49635,37.7617,964.8296871
1818,1450,-122.49634,37.76151,862.6760563
1819,1450,-122.49634,37.76151,862.6760563
1820,1350,-122.49633,37.761444,862.6760563
1822,2690,-122.496315,37.740273,601.8221042
1823,2125,-122.49631,37.776424,769.6400626
1824,1427,-122.49629,37.74551,945.5696203
1825,905,-122.49629,37.745575,1101.522843
1826,2245,-122.49629,37.776424,786.8732641
1827,1300,-122.49628,37.74551,945.5696203
1828,850,-122.49626,37.742138,1188.323917
1830,1214,-122.496254,37.74519,906.5269944
1831,1214,-122.496254,37.74519,906.5269944
1833,1070,-122.49624,37.73841,944.3430657
1834,1503,-122.49624,37.74481,836.7346939
1836,1175,-122.49624,37.77539,1005.089059
1837,1175,-122.49624,37.77539,1005.089059
1838,1162,-122.49623,37.744617,972.7247426
1839,1250,-122.49623,37.753365,912.3804601
1840,1200,-122.49623,37.753376,912.3804601
1841,2660,-122.49623,37.775326,721.2780421
1842,2654,-122.49622,37.7752,721.2780421
1843,1874,-122.496216,37.75524,814.7433423
1844,1794,-122.49621,37.77523,832.6513912
1846,1713,-122.49619,37.759514,863.3868672
1848,1500,-122.496185,37.759388,821.4583964
1849,1435,-122.49618,37.774624,940.8535064
1850,1800,-122.49617,37.774494,832.6513912
1851,2812,-122.496155,37.77456,708.0442046
1852,1427,-122.49615,37.743454,1065.881093
1853,1050,-122.49614,37.731873,846.1319681
1854,1300,-122.496124,37.75338,912.3804601
1855,1870,-122.4961,37.743008,715.6898106
1856,1427,-122.49609,37.731926,973.7080689
1857,2425,-122.49607,37.757713,718.270073
1858,3086,-122.49607,37.757713,646.6674448
1859,1427,-122.49606,37.753372,849.807136
1860,2075,-122.49606,37.753384,796.6616085
1861,2200,-122.49606,37.773335,820.969023
1862,1655,-122.49605,37.77314,843.9244311
1863,2010,-122.49602,37.772694,766.9071992
1864,1312,-122.49601,37.74146,973.2721382
1865,1450,-122.49601,37.75681,786.7910959
1866,1190,-122.49599,37.741333,1003.255401
1867,1605,-122.49598,37.729877,930.8882764
1868,2200,-122.49598,37.755253,802.1165799
1869,1190,-122.49597,37.741203,1003.255401
1870,2221,-122.49597,37.741203,825.1584918
1871,1190,-122.495964,37.741074,1003.255401
1872,1502,-122.495926,37.73654,801.1049724
1873,2596,-122.4959,37.729885,596.1261615
1874,1400,-122.49588,37.733906,979.8284257
1875,1186,-122.49586,37.739468,1006.594037
1876,1145,-122.495834,37.73915,1006.594037
1877,2414,-122.49581,37.73864,697.2409431
1878,2414,-122.49581,37.73864,697.2409431
1879,1682,-122.495804,37.73068,827.4456522
1880,850,-122.49578,37.738182,1136.107987
1881,850,-122.495766,37.738052,1136.107987
1882,850,-122.49575,37.751526,1210.695187
1883,1370,-122.495735,37.73754,899.597383
1884,1850,-122.49573,37.745903,741.8950629
1885,1800,-122.49573,37.752792,780.4972056
1886,1425,-122.49573,37.752857,897.1631206
1887,1425,-122.49572,37.75273,897.1631206
1888,2010,-122.49571,37.737476,758.2775776
1889,1575,-122.4957,37.73722,784.9089332
1890,1707,-122.4957,37.752346,802.3730792
1891,1425,-122.4957,37.75241,870.8891596
1892,1055,-122.49567,37.73221,972.4137931
1893,1250,-122.49564,37.73625,881.1854988
1894,1190,-122.49562,37.73606,1002.998092
1895,1431,-122.4956,37.73292,908.7600097
1896,1750,-122.4956,37.73581,844.2105263
1897,1190,-122.49559,37.73562,948.5619469
1898,1667,-122.49558,37.735302,844.2105263
1899,1655,-122.49558,37.735302,844.2105263
1900,1239,-122.49558,37.735554,881.1854988
1901,2058,-122.49558,37.745907,731.1212815
1902,1011,-122.495575,37.735237,1019.595836
1903,1363,-122.49557,37.735172,948.5619469
1904,1317,-122.49556,37.734985,948.5619469
1905,1531,-122.49553,37.732265,877.3072747
1906,1523,-122.49553,37.74591,864.6048171
1907,1551,-122.49551,37.7307,894.6877912
1908,1251,-122.4955,37.7336,1006.118453
1910,2730,-122.49545,37.730003,596.1261615
1911,1310,-122.49543,37.74405,1065.881093
1912,1050,-122.49542,37.73227,846.1319681
1913,1530,-122.49542,37.73227,894.6877912
1914,1408,-122.495415,37.779053,937.7186844
1915,1200,-122.4954,37.763706,1010.886076
1916,2400,-122.49539,37.778732,758.2417582
1917,1188,-122.49539,37.778927,1005.237125
1918,2225,-122.495384,37.778667,803.7284025
1920,3076,-122.49538,37.778732,590.9255025
1921,3575,-122.49538,37.778732,833.3476211
1922,1834,-122.49536,37.778538,801.2305589
1924,1200,-122.49535,37.778214,1005.237125
1926,2254,-122.495346,37.762844,685.0536497
1927,1395,-122.495346,37.77393,901.6987542
1928,1042,-122.495346,37.778088,965.204236
1929,1693,-122.49534,37.778152,752.3338825
1931,1468,-122.49532,37.730026,894.6877912
1932,2100,-122.495285,37.762005,732.3337292
1933,2029,-122.49526,37.729355,852.5596073
1934,2450,-122.49526,37.77207,632.2078644
1936,995,-122.49524,37.776794,1003.2
1937,2122,-122.49524,37.77686,810.0015926
1938,1589,-122.49523,37.730766,930.8882764
1939,2049,-122.49523,37.730766,852.5596073
1940,1431,-122.495186,37.73251,894.6877912
1941,1250,-122.49516,37.76027,1001.839201
1943,1375,-122.495155,37.76014,1017.647059
1944,2137,-122.49515,37.744537,759.6711799
1945,3419,-122.49515,37.775314,718.9918427
1947,1680,-122.49514,37.76001,945.2269171
1948,4626,-122.49514,37.77525,805.1361868
1949,3091,-122.49513,37.75982,654.0394973
1951,1050,-122.49512,37.731358,846.1319681
1952,1414,-122.49512,37.740314,928.8299156
1953,1650,-122.49511,37.75953,938.624374
1954,2439,-122.49511,37.774834,728.9350497
1955,1050,-122.4951,37.731205,846.1319681
1956,1606,-122.4951,37.74392,836.4457929
1957,1475,-122.4951,37.759403,921.1046328
1958,1251,-122.495094,37.731228,901.8830525
1959,1475,-122.495094,37.759274,921.1046328
1960,1350,-122.49509,37.74363,935.3271984
1961,1350,-122.49509,37.743694,939.3241167
1962,3905,-122.49509,37.774704,855.7137048
1963,1200,-122.49506,37.74219,973.2721382
1964,2805,-122.49506,37.74331,650.3026464
1965,1960,-122.49506,37.774418,780.5050327
1966,2600,-122.49506,37.774418,721.2780421
1967,2600,-122.495056,37.774128,721.2780421
1968,3700,-122.495056,37.774128,833.3476211
1969,1796,-122.49505,37.730576,852.5596073
1970,2065,-122.49504,37.742992,763.7762001
1971,2149,-122.49503,37.73038,839.8928153
1972,1425,-122.495026,37.742733,966.1232807
1973,1825,-122.49502,37.75824,783.6843865
1974,1415,-122.49501,37.742607,966.1232807
1975,2124,-122.49501,37.742607,763.7762001
1976,1012,-122.495,37.736584,1019.595836
1977,1427,-122.495,37.736584,905.6455829
1978,1825,-122.49499,37.757793,863.296362
1979,2305,-122.49499,37.77313,659.6558317
1980,1427,-122.49499,37.773384,901.6987542
1981,2400,-122.49498,37.773254,659.6558317
1982,1750,-122.494965,37.773,848.5158649
1983,3084,-122.49496,37.757313,646.6674448
1984,1431,-122.49495,37.733444,908.7600097
1985,1200,-122.49494,37.74157,973.2721382
1986,2800,-122.49494,37.772488,708.0442046
1987,2440,-122.49493,37.772552,659.6558317
1988,2360,-122.49492,37.772358,659.6558317
1990,2980,-122.49491,37.772297,595.8393592
1991,1400,-122.4949,37.733948,1006.118453
1992,1802,-122.49489,37.740803,817.9419525
1993,1500,-122.49489,37.75641,883.8675615
1994,1500,-122.49489,37.75641,883.8675615
1995,1375,-122.49488,37.756283,927.3920364
1996,3306,-122.49485,37.729454,606.1564411
1997,1427,-122.49483,37.755516,927.3920364
1998,1375,-122.49481,37.739708,852.4590164
1999,1354,-122.49479,37.739388,921.7935349
2000,1055,-122.49479,37.754993,1142.361111
2001,1700,-122.49478,37.754864,918.2720556
2002,1200,-122.49476,37.738876,942.8571429
2003,1200,-122.49475,37.73881,942.8571429
2004,1492,-122.49475,37.779568,886.6736621
2005,3026,-122.49475,37.779568,763.3456052
2007,1375,-122.49471,37.75384,904.0415977
2008,1251,-122.4947,37.730152,901.8830525
2010,1250,-122.49467,37.73765,979.1666667
2012,1747,-122.49465,37.753002,770.9051333
2013,2032,-122.49464,37.73714,797.9071288
2014,1210,-122.49463,37.73396,964.3347051
2015,1600,-122.49463,37.73701,801.1049724
2016,1600,-122.4946,37.752167,867.3577322
2017,1320,-122.4946,37.777714,868.9706614
2019,1247,-122.494576,37.75191,969.8779538
2020,1974,-122.49457,37.75178,749.0874326
2021,1550,-122.49454,37.735817,798.5958754
2022,2325,-122.49453,37.751263,722.3053892
2023,1723,-122.494514,37.735447,844.2105263
2024,1427,-122.494514,37.77398,901.6987542
2025,1126,-122.49451,37.77771,889.8550725
2026,975,-122.49446,37.780624,1003.2
2027,1251,-122.494446,37.730175,901.8830525
2028,1680,-122.49438,37.72957,934.0003848
2030,1823,-122.494354,37.74882,698.8175079
2031,2244,-122.49435,37.76383,685.0536497
2032,1696,-122.49435,37.773987,808.7804878
2033,1210,-122.49435,37.779274,1003.832547
2034,1825,-122.49434,37.7485,698.8175079
2036,1375,-122.49434,37.76389,946.0465116
2037,1160,-122.49434,37.77921,1003.832547
2038,1350,-122.49432,37.748375,947.5144509
2039,2768,-122.49432,37.778957,769.5039659
2042,1427,-122.49431,37.76345,946.0465116
2043,1416,-122.4943,37.7787,878.8888889
2044,1416,-122.4943,37.7787,878.8888889
2045,5480,-122.4943,37.7787,995.1535791
2046,1990,-122.49429,37.763203,730.3838446
2047,1488,-122.49429,37.773987,901.6987542
2048,1866,-122.49428,37.73146,843.9086294
2049,1540,-122.49428,37.77813,901.8338727
2050,1295,-122.49428,37.77819,820.3473945
2051,1589,-122.49427,37.730194,930.8882764
2052,2018,-122.49427,37.731285,843.9086294
2053,1055,-122.49426,37.77813,889.8550725
2054,1434,-122.494255,37.730938,894.6877912
2055,1565,-122.49424,37.77399,901.6987542
2056,1575,-122.49423,37.762436,828.1829419
2057,2100,-122.494225,37.730415,799.6219282
2058,1500,-122.49422,37.746765,947.5144509
2059,1500,-122.49422,37.74683,947.5144509
2060,800,-122.49422,37.75907,1386.519945
2061,1725,-122.49422,37.761986,833.2696715
2062,1375,-122.4942,37.761925,965.780543
2063,1460,-122.4942,37.76199,946.7132562
2064,2170,-122.49419,37.746315,746.779661
2065,2392,-122.49419,37.755337,704.0995938
2066,1500,-122.49419,37.76095,946.7132562
2067,1400,-122.49419,37.76167,965.780543
2069,1475,-122.49417,37.76135,946.7132562
2070,1375,-122.49417,37.76148,965.780543
2071,1400,-122.49417,37.76154,965.780543
2072,2663,-122.49415,37.776394,663.7223975
2073,1375,-122.49415,37.776524,859.7339782
2074,1763,-122.49414,37.74573,720.5947349
2076,1200,-122.494125,37.75533,924.5678366
2077,1860,-122.494125,37.760635,851.9061584
2078,1500,-122.49412,37.76057,921.1046328
2079,2051,-122.49412,37.76057,846.1117196
2080,2180,-122.49411,37.75346,769.4128788
2081,1425,-122.49411,37.76038,921.1046328
2082,1400,-122.494095,37.76025,921.1046328
2083,1500,-122.494095,37.760445,921.1046328
2084,1300,-122.49409,37.76006,906.016791
2085,1425,-122.49408,37.75993,921.1046328
2086,1350,-122.494064,37.75974,882.88
2087,1900,-122.494064,37.75993,846.1117196
2088,1796,-122.49405,37.75974,896.6304969
2089,1250,-122.49404,37.759674,981.9277108
2090,1175,-122.494026,37.75942,1053.157043
2091,1776,-122.49402,37.774593,808.7804878
2092,1427,-122.49401,37.774723,901.6987542
2093,1951,-122.494,37.743744,724.6858169
2094,2329,-122.494,37.774532,690.4357668
2095,1851,-122.493996,37.75883,783.6843865
2096,1950,-122.493996,37.774467,780.5050327
2098,2195,-122.49399,37.774208,847.5015235
2099,1875,-122.49397,37.75867,783.6843865
2100,2230,-122.49397,37.75867,818.1674815
2102,1740,-122.49396,37.75845,929.7883388
2103,2855,-122.49395,37.75832,615.4256028
2104,1550,-122.49394,37.742847,832.228275
2105,1360,-122.49394,37.753468,943.3709071
2106,1851,-122.49394,37.758034,783.6843865
2107,1776,-122.493935,37.742718,718.8662533
2108,1740,-122.493935,37.75816,929.7883388
2109,1345,-122.49391,37.773174,901.6987542
2110,1820,-122.49391,37.773335,732.0099256
2111,2800,-122.49391,37.773335,749.7346072
2112,2018,-122.49391,37.773335,780.5050327
2113,2610,-122.493904,37.757744,703.0161244
2114,1792,-122.4939,37.757553,805.7336182
2115,1030,-122.4939,37.773113,1085.617493
2116,1020,-122.49388,37.772858,1085.617493
2117,1700,-122.49388,37.772858,808.7804878
2118,1427,-122.49387,37.741875,955.0616091
2119,1427,-122.493866,37.756966,950.7829978
2120,1743,-122.49386,37.74162,796.143515
2121,1725,-122.49385,37.75697,965.8879471
2123,2410,-122.493835,37.756714,704.0995938
2124,1634,-122.49382,37.756264,921.1046328
2125,1500,-122.49382,37.756523,950.7829978
2126,1547,-122.49381,37.74098,897.8683532
2127,1904,-122.49381,37.756393,819.5734921
2128,1134,-122.493805,37.740917,1007.54717
2129,1288,-122.49379,37.755882,944.6540881
2130,1545,-122.49379,37.756012,965.7213793
2131,1200,-122.493774,37.755756,924.5678366
2132,1312,-122.49377,37.75569,988.3040936
2133,1300,-122.493744,37.755108,944.6540881
2134,1245,-122.49374,37.7516,969.8779538
2135,1200,-122.49372,37.754787,948.3443709
2136,1948,-122.493706,37.754658,841.5565539
2137,2025,-122.493706,37.754658,862.5954198
2138,2146,-122.49369,37.739243,789.4484412
2140,2000,-122.49366,37.75421,811.4698957
2141,1400,-122.493645,37.73828,901.6001911
2142,1400,-122.49363,37.738033,870.2175544
2143,1400,-122.493614,37.737846,870.2175544
2144,1400,-122.4936,37.73763,870.2175544
2145,1025,-122.49359,37.75324,981.184454
2146,2250,-122.49357,37.737225,757.8740157
2148,1300,-122.49357,37.752853,943.3709071
2149,1400,-122.49356,37.7371,905.6455829
2150,1650,-122.49356,37.752533,803.0453822
2151,1168,-122.49355,37.74788,1031.231585
2152,1380,-122.49353,37.752087,903.1476998
2153,1779,-122.49352,37.752213,770.9051333
2154,1055,-122.493515,37.73643,990.461997
2155,2018,-122.4935,37.73624,826.7443979
2156,1250,-122.49349,37.777767,820.3473945
